,r,p-val
LH_Default_PFC_42,0.13434916673589548,0.6071936215846839
LH_Default_PFC_43,0.5568957410102513,0.020227834883794465
LH_Default_PFC_44,0.3233359891010216,0.20553330742848155
LH_Default_PFC_45,-0.3392806902242283,0.18277328265326684
LH_Default_PFC_46,-0.15946566935775716,0.540970978064401
LH_Default_PFC_47,-0.11625211754231211,0.6568098728452789
LH_Default_PFC_48,-0.1245829706617678,0.6337850997663128
LH_Default_PFC_49,-0.19754290571609479,0.44726214556947885
LH_Default_PFC_50,0.05691128151657571,0.8282451367290821
LH_Default_pCunPCC_1,0.09889206431338451,0.705718425028155
LH_Default_pCunPCC_2,0.540130082356796,0.02520712498075
LH_Default_pCunPCC_3,-0.09243368737899274,0.7242074822210505
LH_Default_pCunPCC_4,0.370031946803707,0.14375258870043764
LH_Default_pCunPCC_5,0.17345526545357062,0.5055548624661612
LH_Default_pCunPCC_6,0.019504404959723984,0.9407719274588173
LH_Default_pCunPCC_7,0.23140740383885372,0.3715038357889112
LH_Default_pCunPCC_8,0.2044197577551911,0.43127606757076375
LH_Default_pCunPCC_9,0.3501050685694879,0.16831512996009107
LH_Default_pCunPCC_10,0.31721345842900434,0.2147414390396752
LH_Default_pCunPCC_11,0.16046787725182718,0.538397422678561
LH_Default_pCunPCC_12,0.4538002675241323,0.06729738678263764
LH_Default_pCunPCC_13,0.061000076488658295,0.8160968390761584
LH_Default_pCunPCC_14,0.16319196360219812,0.5314302270130474
LH_Default_pCunPCC_15,0.17311142285161554,0.5064119985981803
LH_Default_pCunPCC_16,0.18019484699653743,0.48889371449916696
LH_Default_pCunPCC_17,-0.08356974495418093,0.7498178662885986
LH_Default_pCunPCC_18,0.27976926562077803,0.2767902111489715
LH_Default_pCunPCC_19,0.11052940384931272,0.672798723402639
LH_Default_pCunPCC_20,0.22537949651853711,0.3844363473489444
LH_Default_pCunPCC_21,0.12097528878776877,0.6437185426115598
LH_Default_pCunPCC_22,0.0245314371092337,0.9255422859457134
LH_Default_pCunPCC_23,0.008773317242901185,0.9733409792696556
LH_Default_pCunPCC_24,0.33169616213227143,0.19338082512196522
LH_Default_pCunPCC_25,-0.10991901659467973,0.6745120946393148
LH_Default_pCunPCC_26,0.00890259139945027,0.9729482945634771
LH_Default_pCunPCC_27,0.14773903736318264,0.5714850754897238
LH_Default_pCunPCC_28,0.2365290593400647,0.36070838666205296
LH_Default_pCunPCC_29,-0.059188905573710204,0.8214733248071262
LH_Default_pCunPCC_30,0.20230206048966284,0.4361669802997098
LH_Default_pCunPCC_31,0.07720332592496273,0.7683676240158749
LH_Default_pCunPCC_32,-0.1821432884076144,0.48412687486931016
LH_Default_PHC_1,0.17813578955459883,0.4939556680867513
LH_Default_PHC_2,0.06698666938780976,0.7983818687381297
LH_Default_PHC_3,0.0021576789634294965,0.9934425463475636
RH_Vis_1,0.15900321438536089,0.5421603629760097
RH_Vis_2,0.27971595669024235,0.2768856049266057
RH_Vis_3,0.18819385202340877,0.46946955662985224
RH_Vis_4,-0.07989542691701185,0.7605085535078588
RH_Vis_5,0.18063597839671994,0.4878125121576572
RH_Vis_6,0.07046907527504946,0.7881191182410437
RH_Vis_7,0.2814604914420205,0.2737742599821686
RH_Vis_8,0.038095894484025096,0.884583884617502
RH_Vis_9,0.2725005929422445,0.28998216325589443
RH_Vis_10,-0.20360013294820567,0.43316563739326297
RH_Vis_11,-0.016725676955553617,0.9491988791838595
RH_Vis_12,-0.24213715883241305,0.3490924946453504
RH_Vis_13,-0.12009702415719453,0.6461455055144636
RH_Vis_14,-0.04858975745996333,0.853080686791944
RH_Vis_15,0.06836337251889223,0.7943208567375503
RH_Vis_16,0.10912338080643487,0.6767477337253716
RH_Vis_17,0.11541250188637608,0.6591471025326732
RH_Vis_18,-0.1776959908776795,0.4950401071270758
RH_Vis_19,-0.09210050656314497,0.7251653328438794
RH_Vis_20,-0.1771282507674751,0.4964417022058979
RH_Vis_21,0.47171206818410477,0.055925939769904384
RH_Vis_22,-0.25328272348414943,0.3266490589299108
RH_Vis_23,0.422012152245736,0.09153535495343908
RH_Vis_24,-0.19556381166995954,0.4519179839270333
RH_Vis_25,0.18033078476940315,0.48856041107618353
RH_Vis_26,0.11093854989117317,0.6716510917503561
RH_Vis_27,0.21351825947435957,0.4105904322406232
RH_Vis_28,0.11559241952693351,0.6586460156033823
RH_Vis_29,0.3015166438327885,0.23954906798788334
RH_Vis_30,0.11299760733311216,0.6658860001840482
RH_Vis_31,0.250937130540582,0.331300918092995
RH_Vis_32,0.3551147753165737,0.1618916580838277
RH_Vis_33,-0.13969471974535588,0.5928309275511582
RH_Vis_34,0.3781042516100641,0.13454291724647904
RH_Vis_35,0.15182250144221157,0.5607766087639683
RH_Vis_36,-0.1860561639089296,0.4746227669133395
RH_Vis_37,0.23994083089434518,0.3536160652147583
RH_Vis_38,0.10503991672740566,0.6882616260663931
RH_Vis_39,0.32015877684109767,0.21027910621895002
RH_Vis_40,0.33749084288149445,0.18524090731970672
RH_Vis_41,0.6264492354033521,0.007129903417759555
RH_Vis_42,0.25488465684674494,0.3234940170841295
RH_Vis_43,0.33316082499873845,0.19130155107965105
RH_Vis_44,-0.16052518435215338,0.5382504311054785
RH_Vis_45,0.19926611689565857,0.4432282705864423
RH_Vis_46,0.11365330717870017,0.6640538155240066
RH_Vis_47,0.4449749740739598,0.07348782303521516
RH_Vis_48,0.5673176369299672,0.017543322307180056
RH_Vis_49,0.18181010759176747,0.4849403936573131
RH_Vis_50,0.23088364359634114,0.3726178308885806
RH_Vis_51,0.21614239157997642,0.40472429651346853
RH_Vis_52,0.259833058323715,0.3138609410674779
RH_Vis_53,0.29695739754872835,0.24707973193715516
RH_Vis_54,0.28546665757177303,0.2667107036741639
RH_Vis_55,-0.0158460796017161,0.951867505075803
RH_Vis_56,0.38625252164243506,0.12566908767724763
RH_Vis_57,0.30425539013905656,0.23509587808675206
RH_Vis_58,0.11218864431223366,0.6681489028017721
RH_Vis_59,0.10072189335401949,0.7005076619748525
RH_Vis_60,-0.10060861187663143,0.7008298873796656
RH_Vis_61,-0.09472197322223432,0.7176394792230144
RH_Vis_62,-0.21541739012469135,0.40634049854280885
RH_Vis_63,-0.09808443401576883,0.7080222500779433
RH_Vis_64,0.3247033631692604,0.20351249745598685
RH_Vis_65,-0.06706396733708653,0.7981537239550488
RH_Vis_66,0.4239739208894477,0.08987997762879815
RH_Vis_67,0.10484400640768736,0.6888156766347797
RH_Vis_68,-0.05966602050200371,0.8200562635598209
RH_Vis_69,0.1187109919632684,0.6499824796218139
RH_Vis_70,0.21018245314609288,0.41811232603448667
RH_Vis_71,-0.1246069596805093,0.6337192432272297
RH_Vis_72,0.1394441677718383,0.5935009951730567
RH_Vis_73,-0.30478581399788535,0.23423952134913584
RH_Vis_74,0.24948979307653957,0.33419036161646576
RH_Vis_75,0.41475813952310037,0.09784701980002164
RH_Vis_76,0.1943683589026979,0.45474213824693344
RH_Vis_77,0.13294847458607145,0.6109799338342192
RH_Vis_78,0.2400474487554163,0.35339571144896365
RH_Vis_79,0.22058835638664784,0.39488882223016963
RH_Vis_80,-0.023818430163319085,0.9277010051453398
RH_Vis_81,0.04556580837532973,0.8621393004244645
RH_SomMot_1,0.577819496245486,0.015129075125949331
RH_SomMot_2,0.25334669420079287,0.3265227252163089
RH_SomMot_3,0.5608286073605175,0.019179581610586752
RH_SomMot_4,0.00019457759645501266,0.9994086486646073
RH_SomMot_5,0.22691612644122733,0.3811164297335562
RH_SomMot_6,0.42228536051473176,0.09130351212831832
RH_SomMot_7,0.27443837256721454,0.2864288566502971
RH_SomMot_8,0.2841899086854452,0.268949520093889
RH_SomMot_9,0.38708547368205487,0.1247855742334182
RH_SomMot_10,0.23762988875562585,0.358411325503426
RH_SomMot_11,0.5903950729588412,0.012590884795939703
RH_SomMot_12,0.18449287952097287,0.4784088227644878
RH_SomMot_13,-0.18312950362252378,0.4817227511304014
RH_SomMot_14,0.2127359509187494,0.4123479575532141
RH_SomMot_15,0.2675162079371631,0.2992434744491742
RH_SomMot_16,0.27854182749519507,0.27899173979691555
RH_SomMot_17,0.4936953384137349,0.044003881368054304
RH_SomMot_18,0.20726778736905724,0.42474360845316195
RH_SomMot_19,0.3181930100275964,0.2132506329118318
RH_SomMot_20,0.31268353205673965,0.22172300497930517
RH_SomMot_21,0.2653865161622648,0.30325382790798294
RH_SomMot_22,0.5336170637686048,0.027378718912907437
RH_SomMot_23,0.43726783544177006,0.07922623873062472
RH_SomMot_24,0.15222231842122916,0.5597328300068198
RH_SomMot_25,0.39321866614017903,0.11841329682425444
RH_SomMot_26,0.34982253123764956,0.16868242618190094
RH_SomMot_27,0.44413935658781317,0.07409482809612841
RH_SomMot_28,0.19530393063359816,0.45253117359508643
RH_SomMot_29,0.03231853913722557,0.9020008625220552
RH_SomMot_30,0.3023349359165102,0.23821298939904403
RH_SomMot_31,0.41899086860762935,0.09412749755735703
RH_SomMot_32,0.21050363945257036,0.4173849400566444
RH_SomMot_33,0.15647903652449865,0.5486727844056901
RH_SomMot_34,0.24187994324257836,0.34962054807158216
RH_SomMot_35,0.28888509274237034,0.2607730901847774
RH_SomMot_36,0.23446067283528252,0.3650467196652467
RH_SomMot_37,0.19059408662077545,0.4637166569488027
RH_SomMot_38,-0.09457803910978825,0.718052063930804
RH_SomMot_39,0.34587767037801276,0.17386702658662787
RH_SomMot_40,-0.04050679086749857,0.8773300716926491
RH_SomMot_41,0.005613430385401821,0.9829410822915308
RH_SomMot_42,0.24198256293385925,0.349409819486592
RH_SomMot_43,0.06469171992825061,0.8051623630859428
RH_SomMot_44,0.5673176369299672,0.017543322307180056
RH_SomMot_45,0.24796915583301105,0.33724175980058724
RH_SomMot_46,0.4943577018756404,0.04367728684708307
RH_SomMot_47,0.3040021727190121,0.23550539058945505
RH_SomMot_48,0.463819681018304,0.06074471828694646
RH_SomMot_49,0.2683371654674116,0.2977060629773513
RH_SomMot_50,0.14393544516946538,0.5815371861595902
RH_SomMot_51,0.7215483693091256,0.0010769892751206342
RH_SomMot_52,0.14590920832254675,0.5763116910157873
RH_SomMot_53,0.13244470519251048,0.6123439977429566
RH_SomMot_54,0.44737254322479914,0.07176639887260187
RH_SomMot_55,0.3308752046020225,0.19455275270373026
RH_SomMot_56,0.22582729153503664,0.3834672462373393
RH_SomMot_57,0.2065321241276658,0.4264259991860775
RH_SomMot_58,0.25298419347315027,0.3272389922397707
RH_SomMot_59,0.15846745963347802,0.54353972607957
RH_SomMot_60,-0.05322896713982678,0.8392174056194279
RH_SomMot_61,0.14204697630524044,0.5865553523048228
RH_SomMot_62,0.0663043150769535,0.8003965037335242
RH_SomMot_63,0.3536820978084289,0.1637114559780317
RH_SomMot_64,0.367748991853518,0.14643378440355162
RH_SomMot_65,0.1303536623922498,0.6180187835434465
RH_SomMot_66,0.22562071942921136,0.3839141351884854
RH_SomMot_67,-0.10586753787397175,0.685922701682568
RH_SomMot_68,0.13869917546760355,0.5954952092935828
RH_SomMot_69,-0.10594217037672073,0.6857119162727823
RH_SomMot_70,0.3375614772144548,0.1851431092572664
RH_SomMot_71,-0.04403317662243071,0.8667367692642517
RH_SomMot_72,-0.10949521059692123,0.675702618547159
RH_SomMot_73,0.4606131488465865,0.06278795781487652
RH_SomMot_74,0.12238797544696342,0.6398219190201206
RH_SomMot_75,0.1497687748933261,0.5661514098546353
RH_SomMot_76,0.1324860196136747,0.612232084665589
RH_SomMot_77,-0.06527811816414271,0.8034285637224164
RH_SomMot_78,-0.24886741131253573,0.3354373352477352
RH_SomMot_79,0.13640156056151723,0.6016626853633262
RH_SomMot_80,-0.015646171112207327,0.9524740793817645
RH_SomMot_81,-0.19952599793201978,0.4426215348393736
RH_SomMot_82,-0.3882249520722538,0.1235839640677796
RH_SomMot_83,-0.21222285246234407,0.41350284418241745
RH_SomMot_84,0.14895981187244822,0.5682746046909273
RH_SomMot_85,-0.06614305556208361,0.8008727929991755
RH_SomMot_86,0.18155689017172208,0.4855591112589096
RH_SomMot_87,-0.005356214795567253,0.983722647343322
RH_SomMot_88,-0.1197238616434452,0.64717771256024
RH_SomMot_89,0.08544888475556187,0.7443668433416066
RH_SomMot_90,0.0894990307530064,0.7326573860380082
RH_SomMot_91,-0.01240098996585114,0.9623240297814768
RH_SomMot_92,-0.4031687780246548,0.10856713795169619
RH_SomMot_93,0.3699533161311665,0.14384437119692955
RH_SomMot_94,0.317208127535951,0.21474957062616584
RH_SomMot_95,0.21290120860340922,0.41197635914878206
RH_SomMot_96,-0.428843691693877,0.08586416615846966
RH_SomMot_97,0.10463476885533501,0.68940758293133
RH_SomMot_98,0.19252386990616507,0.45911699354439306
RH_SomMot_99,0.22902449464391128,0.3765870268747987
RH_SomMot_100,0.195077367678822,0.45306609253884145
RH_SomMot_101,0.2711585406160105,0.2924585866716969
RH_SomMot_102,0.005925287629035379,0.9819935050258249
RH_SomMot_103,0.03870228356886791,0.8827585661713154
RH_DorsAttn_Post_1,0.0006863524806461528,0.997914070877617
RH_DorsAttn_Post_2,0.2778861276496067,0.28017215841450244
RH_DorsAttn_Post_3,0.29280063369021264,0.25407350858408195
RH_DorsAttn_Post_4,0.3064090709326956,0.23163112216021295
RH_DorsAttn_Post_5,0.07367027655371396,0.7787140284493785
RH_DorsAttn_Post_6,0.17178136503475122,0.50973401955698
RH_DorsAttn_Post_7,0.15931773707552116,0.5413513170369155
RH_DorsAttn_Post_8,0.10507590025551777,0.6881598779587019
RH_DorsAttn_Post_9,0.001763192877466101,0.9946414204719727
RH_DorsAttn_Post_10,-0.02026405721985615,0.9384691544508992
RH_DorsAttn_Post_11,-0.01056583003216135,0.9678965753968565
RH_DorsAttn_Post_12,0.022445725202027155,0.9318583745880695
RH_DorsAttn_Post_13,-0.03464947212489569,0.8949682847956745
RH_DorsAttn_Post_14,-0.034593497747833823,0.895137078538636
RH_DorsAttn_Post_15,0.07101948998283024,0.7864999973205309
RH_DorsAttn_Post_16,0.061779719597741645,0.8137848295419492
RH_DorsAttn_Post_17,0.012599565732096136,0.9617211400506821
RH_DorsAttn_Post_18,0.09933053026703983,0.704468678608694
RH_DorsAttn_Post_19,0.012611560241466965,0.9616847245174405
RH_DorsAttn_Post_20,-0.2196354592533228,0.3969858607708855
RH_DorsAttn_Post_21,-0.25230583733208406,0.32858181189762303
RH_DorsAttn_Post_22,-0.163590447857952,0.5304144994526259
RH_DorsAttn_Post_23,0.1341425946300699,0.6077514312103559
RH_DorsAttn_Post_24,-0.14180175522477606,0.5872082866102437
RH_DorsAttn_Post_25,0.12536128104758798,0.6316497490677908
RH_DorsAttn_Post_26,0.07659960228664689,0.7701330400846433
RH_DorsAttn_Post_27,0.3583359674441896,0.15785013092463993
RH_DorsAttn_Post_28,0.09690630665093214,0.7113872387880474
RH_DorsAttn_Post_29,0.36021244179904427,0.15552760076298902
RH_DorsAttn_Post_30,-0.0531943163349787,0.8393207916236145
RH_DorsAttn_Post_31,0.10205994751046413,0.6967052776502403
RH_DorsAttn_Post_32,0.23958765922954633,0.3543465424977821
RH_DorsAttn_Post_33,0.30494440806622886,0.23398385986197337
RH_DorsAttn_Post_34,0.1943856843051222,0.45470114498642455
RH_DorsAttn_Post_35,-0.14917038214806372,0.567721616126862
RH_DorsAttn_Post_36,-0.02657183642548457,0.9193674796821747
RH_DorsAttn_Post_37,-0.012880770340671588,0.9608674170763987
RH_DorsAttn_Post_38,0.1812450329280892,0.4863216364230577
RH_DorsAttn_Post_39,-0.44151655720545985,0.07602389092045654
RH_DorsAttn_Post_40,0.13374277765105266,0.6088316439176414
RH_DorsAttn_Post_41,-0.13200224106906436,0.613543058392978
RH_DorsAttn_Post_42,0.13753704078192602,0.5986114936117048
RH_DorsAttn_Post_43,0.0346481394016328,0.8949723036448246
RH_DorsAttn_Post_44,-0.2038186995634016,0.43266133311678256
RH_DorsAttn_Post_45,-0.10502658949477202,0.6882993118337275
RH_DorsAttn_Post_46,0.17191730280761744,0.5093940263069048
RH_DorsAttn_Post_47,-0.2010732896408176,0.4390179483673393
RH_DorsAttn_Post_48,0.1742202486067571,0.5036503589607351
RH_DorsAttn_Post_49,-0.03798794389969021,0.88490888923599
RH_DorsAttn_Post_50,0.11536585657215732,0.659277036347435
RH_DorsAttn_Post_51,0.28474032339322486,0.2679829393772725
RH_DorsAttn_Post_52,0.02452877166270659,0.9255503550183566
RH_DorsAttn_FEF_1,0.045488510426053015,0.862371073810072
RH_DorsAttn_FEF_2,0.0390048117496574,0.8818481207588926
RH_DorsAttn_FEF_3,-0.24700559691357937,0.3391835650195879
RH_DorsAttn_FEF_4,-0.0520081926305609,0.8428612616540919
RH_DorsAttn_FEF_5,-0.31159069898075825,0.22342882733429162
RH_DorsAttn_FEF_6,-0.6872107544278625,0.002304029644613758
RH_DorsAttn_PrCv_1,0.08464258718121083,0.7467043684797589
RH_DorsAttn_PrCv_2,-0.23888931223952942,0.35579346836635306
RH_DorsAttn_PrCv_3,-0.24129487772994995,0.35082335431797396
RH_SalVentAttn_TempOccPar_1,0.5008027515773978,0.040594223801341325
RH_SalVentAttn_TempOccPar_2,-0.2100665062221776,0.4183750735198344
RH_SalVentAttn_TempOccPar_3,-0.10749745842509807,0.6813243051810431
RH_SalVentAttn_TempOccPar_4,0.06795422647703145,0.7955272429118252
RH_SalVentAttn_TempOccPar_5,0.5094574564498573,0.03671724407467541
RH_SalVentAttn_TempOccPar_6,0.40910739288632403,0.10297488263921019
RH_SalVentAttn_TempOccPar_7,0.41219264724107346,0.10015196203091997
RH_SalVentAttn_TempOccPar_8,0.3775191860974364,0.13519632369784662
RH_SalVentAttn_TempOccPar_9,0.43312573153915207,0.08244165776665116
RH_SalVentAttn_TempOccPar_10,0.33120438724808077,0.19408228119839252
RH_SalVentAttn_TempOccPar_11,0.06426524848396566,0.8064238479384613
RH_SalVentAttn_TempOccPar_12,0.39695162400093686,0.11464862472646224
RH_SalVentAttn_TempOccPar_13,0.4545625852307926,0.06678129851875292
RH_SalVentAttn_TempOccPar_14,-0.052555941891814555,0.8412259227998478
RH_SalVentAttn_TempOccPar_15,0.2583057574638696,0.3168159176713697
RH_SalVentAttn_TempOccPar_16,0.12310231511614123,0.6378549264026429
RH_SalVentAttn_TempOccPar_17,0.3421273871148312,0.17889373015274887
RH_SalVentAttn_TempOccPar_18,-0.09625460497513358,0.7132508118299379
RH_SalVentAttn_PrC_1,-0.4377982593005995,0.07882117581999638
RH_SalVentAttn_PrC_2,0.06826341827413804,0.794615535907579
RH_SalVentAttn_FrOperIns_1,0.626987655601761,0.007065982529466679
RH_SalVentAttn_FrOperIns_2,0.417205019434686,0.09568422844725948
RH_SalVentAttn_FrOperIns_3,0.5254421392709667,0.030305529075776168
RH_SalVentAttn_FrOperIns_4,0.43952680137321803,0.07751162178510326
RH_SalVentAttn_FrOperIns_5,0.29112939871792065,0.25691977714022435
RH_SalVentAttn_FrOperIns_6,0.4794045468603961,0.05150914490831086
RH_SalVentAttn_FrOperIns_7,0.37684482812616027,0.13595217187576428
RH_SalVentAttn_FrOperIns_8,0.4001581561726542,0.11148283310595931
RH_SalVentAttn_FrOperIns_9,0.24210917164388174,0.34914992922767574
RH_SalVentAttn_FrOperIns_10,0.35694460435720937,0.1595873442939401
RH_SalVentAttn_FrOperIns_11,0.5389946021363871,0.025575785485625963
RH_SalVentAttn_FrOperIns_12,0.3082708853316527,0.2286622218280669
RH_SalVentAttn_FrOperIns_13,0.10703500345270185,0.6826279320699882
RH_SalVentAttn_FrOperIns_14,0.41166888699856063,0.10062725074302657
RH_SalVentAttn_FrOperIns_15,-0.05803609995087725,0.8248993768815357
RH_SalVentAttn_FrOperIns_16,0.5810673428383695,0.014438039222420884
RH_SalVentAttn_FrOperIns_17,0.1766031578016994,0.4977396982398613
RH_SalVentAttn_FrOperIns_18,0.4372145265112349,0.07926703218733336
RH_SalVentAttn_FrOperIns_19,0.24471864379360025,0.34381797503237954
RH_SalVentAttn_FrOperIns_20,0.1634358519593991,0.5308084561049801
RH_SalVentAttn_FrOperIns_21,0.1493716233608358,0.5671933428335234
RH_SalVentAttn_FrOperIns_22,0.4629667381297347,0.06128334138140889
RH_SalVentAttn_FrOperIns_23,0.18054535321480894,0.4880345378901536
RH_SalVentAttn_FrOperIns_24,-0.1752331182869337,0.5011339493680249
RH_SalVentAttn_PFCl_1,0.05298108061283648,0.8399570678144961
RH_SalVentAttn_PFCl_2,-0.4500713078331654,0.06986429606089206
RH_SalVentAttn_Med_1,-0.19873169486703893,0.4444773050473665
RH_SalVentAttn_Med_2,-0.09182996374067638,0.725943391173977
RH_SalVentAttn_Med_3,0.19987517142702857,0.44180700135442985
RH_SalVentAttn_Med_4,0.29687210325987096,0.24722201360346177
RH_SalVentAttn_Med_5,0.09552427262679547,0.7153410561529212
RH_SalVentAttn_Med_6,0.15606455958958423,0.5497454376829373
RH_SalVentAttn_Med_7,0.3358555914373143,0.18751459431218614
RH_SalVentAttn_Med_8,-0.22360697457822756,0.3882855161142106
RH_SalVentAttn_Med_9,0.04426507047026052,0.8660408892575482
RH_SalVentAttn_Med_10,-0.15805964631487976,0.5445907365907996
RH_SalVentAttn_Med_11,0.1303416678828795,0.6180513942627838
RH_SalVentAttn_Med_12,-0.1089594558450382,0.6772086607730028
RH_SalVentAttn_Med_13,0.02496723761636289,0.9242230854025809
RH_SalVentAttn_Med_14,0.11432499970344918,0.6621788071503465
RH_SalVentAttn_Med_15,-0.05514142502279232,0.8335151922933363
RH_SalVentAttn_Med_16,0.11691048283442698,0.6549792885947925
RH_SalVentAttn_Med_17,0.5320671066132817,0.027916149592580507
RH_SalVentAttn_Med_18,-0.20580978811890746,0.4280812927064742
RH_SalVentAttn_Med_19,-0.21965545010227464,0.39694180526429756
RH_SalVentAttn_Med_20,-0.24083908637387055,0.3517620184011754
RH_Limbic_OFC_1,0.1526514553120406,0.5586134478285047
RH_Limbic_OFC_2,0.3247646684393762,0.20342220036872302
RH_Limbic_OFC_3,0.2636686358757538,0.30651190300271053
RH_Limbic_OFC_4,0.07391683035744158,0.7779908419282646
RH_Limbic_OFC_5,-0.15436533742876182,0.554152620563211
RH_Limbic_OFC_6,0.08542489573682072,0.7444363592077352
RH_Limbic_OFC_7,0.32348525410652146,0.20531207976565025
RH_Limbic_OFC_8,0.35137248839297286,0.1666741097658335
RH_Limbic_OFC_9,0.36374282572376604,0.15122119293142944
RH_Limbic_OFC_10,0.16329191784695274,0.5311753628696829
RH_Limbic_OFC_11,0.1907526806891191,0.4633377812358407
RH_Limbic_OFC_12,0.3533729060113226,0.1641059969970585
RH_Limbic_OFC_13,0.20274052644331908,0.4351519808730637
RH_Limbic_OFC_14,0.0620942422879024,0.8128525316898026
RH_Limbic_TempPole_1,0.14523884852106136,0.5780842270163622
RH_Limbic_TempPole_2,0.1622563918712975,0.5338184445040117
RH_Limbic_TempPole_3,0.33354598202185776,0.1907572280246536
RH_Limbic_TempPole_4,0.10360190832620762,0.6923319036144556
RH_Limbic_TempPole_5,0.22043775865788437,0.39521984242304165
RH_Limbic_TempPole_6,0.03917806577389804,0.881326783219294
RH_Limbic_TempPole_7,0.22116675828295895,0.3936188672760407
RH_Limbic_TempPole_8,0.13134254305368595,0.6153325349970136
RH_Limbic_TempPole_9,0.0841987903345014,0.747991866072909
RH_Limbic_TempPole_10,0.3708115899127903,0.1428447170820067
RH_Limbic_TempPole_11,0.18519922285056933,0.4766963301332543
RH_Limbic_TempPole_12,0.049204142884386286,0.8512423030081463
RH_Limbic_TempPole_13,0.009450340660704323,0.9712845111423094
RH_Limbic_TempPole_14,0.2495630928560264,0.33404367822317726
RH_Limbic_TempPole_15,0.2724592785210794,0.290058209527284
RH_Limbic_TempPole_16,0.04582435668842763,0.8613641357827768
RH_Limbic_TempPole_17,0.5577540147918754,0.019995348343314817
RH_Cont_Par_1,0.10069257344222551,0.7005910568623047
RH_Cont_Par_2,0.15940569681090505,0.541125155121627
RH_Cont_Par_3,0.47342728302408804,0.05491752452624972
RH_Cont_Par_4,0.16801642181567272,0.5191925682145313
RH_Cont_Par_5,0.08853413911031176,0.7354420538470542
RH_Cont_Par_6,0.1018307191091611,0.6973562005547973
RH_Cont_Par_7,0.1719492881659389,0.5093140433593404
RH_Cont_Par_8,0.2252768768272564,0.38465862184995603
RH_Cont_Par_9,0.03285695933563586,0.9003757829143707
RH_Cont_Par_10,0.12819731615208352,0.6238922533678034
RH_Cont_Par_11,0.04636810777989152,0.859734283781159
RH_Cont_Par_12,0.058709125198889205,0.8228988291287879
RH_Cont_Par_13,-0.17536639061327255,0.5008032877707542
RH_Cont_Par_14,0.0036543271882171734,0.9888942563027725
RH_Cont_Par_15,0.014326775081451215,0.9564780738230025
RH_Cont_Par_16,-0.12873173818070321,0.6224345758730461
RH_Cont_Par_17,0.021807350758863295,0.933792327023418
RH_Cont_Temp_1,0.06020310797715023,0.8184617098610459
RH_Cont_Temp_2,0.26736694293166324,0.2995235125920917
RH_Cont_Temp_3,-0.17261564979763408,0.5076490732145921
RH_Cont_Temp_4,0.3704117729337726,0.14330979877536876
RH_Cont_PFCv_1,0.23938775074003807,0.3547603982780735
RH_Cont_PFCv_2,0.17992163872754185,0.48956392081708244
RH_Cont_PFCl_1,-0.1594163585970121,0.5410977444298404
RH_Cont_PFCl_2,0.04130509210227014,0.8749301785253385
RH_Cont_PFCl_3,0.2058231153515412,0.4280507219380947
RH_Cont_PFCl_4,0.3539646351402678,0.1633514872343935
RH_Cont_PFCl_5,0.4193053912977901,0.09385522110068413
RH_Cont_PFCl_6,0.21858127515198145,0.39931279523614616
RH_Cont_PFCl_7,0.30838283408577744,0.22848448245506978
RH_Cont_PFCl_8,0.3597006760659023,0.15615870079056374
RH_Cont_PFCl_9,0.3821490667144555,0.1300853521755746
RH_Cont_PFCl_10,0.3399297264534997,0.18188388740252673
RH_Cont_PFCl_11,0.18654927151638462,0.4734315962463831
RH_Cont_PFCl_12,0.3566913869371657,0.15990489054644408
RH_Cont_PFCl_13,0.1556407535918259,0.5508431906470297
RH_Cont_PFCl_14,0.13571387535760782,0.603513639640179
RH_Cont_PFCl_15,0.2738852924129071,0.2874403415536261
RH_Cont_PFCl_16,0.26096853854412405,0.3116746123329941
RH_Cont_PFCl_17,-0.4065312388181894,0.10537501047092046
RH_Cont_PFCl_18,0.01307668066039068,0.9602726669608428
RH_Cont_PFCl_19,-0.259610493538729,0.31429053852559097
RH_Cont_PFCl_20,0.0036343363392667915,0.9889550063372661
RH_Cont_PFCl_21,0.44223356232116445,0.07549293413471209
RH_Cont_PFCl_22,0.3115747063015982,0.22345385281692567
RH_Cont_PFCl_23,-0.10865692766424848,0.6780595990816544
RH_Cont_PFCl_24,0.21887580699319092,0.39866192690271096
RH_Cont_PFCl_25,0.40901543498114945,0.10305988120866362
RH_Cont_PFCl_26,0.11981981771840891,0.6469122297194718
RH_Cont_PFCl_27,0.4700794821864507,0.05689853226479276
RH_Cont_PFCl_28,0.45517697065521573,0.06636748718443167
RH_Cont_PFCl_29,0.016295207341478525,0.9505048264008731
RH_Cont_PFCl_30,0.23316926399305646,0.3677701133397433
RH_Cont_PFCl_31,0.1771149235348412,0.4964746262534322
RH_Cont_PFCl_32,-0.2082220172256446,0.42256656382867197
RH_Cont_PFCl_33,-0.15482912512442096,0.5529481834705763
RH_Cont_PFCl_34,-0.44216426071146786,0.07554413478692786
RH_Cont_pCun_1,0.10242511368463267,0.6956687556073524
RH_Cont_pCun_3,0.38809701063896823,0.12371847714765069
RH_Cont_pCun_5,-0.05568251066772926,0.8319032938519206
RH_Cont_Cing_1,-0.2760949475836094,0.2834121788730732
RH_Cont_Cing_2,-0.0057347082023706105,0.9825725773930725
RH_Cont_Cing_3,0.14736587484943303,0.5724679818306636
