,r,p-val
RH_Cont_PFCl_29,-0.20068405231498557,0.2405570795311601
RH_Cont_PFCl_30,-0.016671996743095965,0.9231169201850676
RH_Cont_PFCl_31,-0.08886072561606909,0.6062948288549093
RH_Cont_PFCl_32,-0.20305310576127608,0.2349341237927231
RH_Cont_PFCl_33,0.09527100608296608,0.5804605315503492
RH_Cont_PFCl_34,0.04474917289246867,0.7955201908111755
RH_Cont_pCun_1,0.013722002453582361,0.9366906070474407
RH_Cont_pCun_3,0.005485615549944612,0.9746695847502151
RH_Cont_pCun_5,-0.16012443365795734,0.35088256428837084
RH_Cont_Cing_1,0.12615394231954508,0.46346860132218404
RH_Cont_Cing_2,-0.1591276961291181,0.3539284668008772
RH_Cont_Cing_3,0.1617171494021301,0.3460484892028223
RH_Cont_Cing_4,-0.06813655749278441,0.6929529755799527
RH_Cont_Cing_5,0.036283310351723864,0.8336006513635971
RH_Cont_PFCmp_1,-0.23578964280135392,0.16622998232667988
RH_Cont_PFCmp_2,-0.3101833487054078,0.06560320647331293
RH_Cont_PFCmp_3,0.008239857066432148,0.9619592496767743
RH_Cont_PFCmp_4,-0.1324965991012148,0.4411047795625751
RH_Cont_PFCmp_5,-0.29770277474694895,0.07783188410241518
RH_Default_Par_1,-0.09866144411179081,0.5669990257247373
RH_Default_Par_2,-0.24142981406345643,0.15603318620656448
RH_Default_Par_3,-0.05281418714117424,0.759669172001025
RH_Default_Par_4,-0.27217999432851,0.10828912677882875
RH_Default_Par_5,-0.2904639261789491,0.08569632840892547
RH_Default_Par_6,-0.2667244535227851,0.11583291083912163
RH_Default_Par_7,0.058224704809103224,0.7358866349442472
RH_Default_Par_8,0.25549482876250124,0.13259279561549925
RH_Default_Par_9,0.08055368975707555,0.6404819315827444
RH_Default_Par_10,-0.13354191890917816,0.4374766448981465
RH_Default_Par_11,0.00967561467805096,0.9553369477036338
RH_Default_Par_12,-0.27902395616619446,0.0993577935979196
RH_Default_Par_13,0.10600466449922669,0.5383440075960552
RH_Default_Par_14,-0.12487158369915313,0.46806225260465417
RH_Default_Par_15,0.04846900945117798,0.7789284812046969
RH_Default_Par_16,-0.1710479722640542,0.3185490420123333
RH_Default_Temp_1,0.06352711355920092,0.7128113844300805
RH_Default_Temp_2,-0.05459411371918762,0.7518201226133965
RH_Default_Temp_3,-0.19922524926327012,0.24406423189259965
RH_Default_Temp_4,-0.08945599200313738,0.6038752468998895
RH_Default_Temp_5,0.23159038990579509,0.17412649118703666
RH_Default_Temp_6,-0.08830950360293233,0.6085390683210256
RH_Default_Temp_7,-0.15926027414357705,0.35352240792534084
RH_Default_Temp_8,-0.13256965047696692,0.4408506963054748
RH_Default_Temp_9,0.21818052414665795,0.20112616022502872
RH_Default_Temp_10,-0.06934132683223158,0.6877950027416291
RH_Default_Temp_11,-0.0012586903305629939,0.9941869793672804
RH_Default_Temp_12,0.03352613254364107,0.8460881689970012
RH_Default_Temp_13,-0.04225376992904238,0.8067007074044695
RH_Default_Temp_14,0.23662435042124658,0.1646915042397932
RH_Default_Temp_15,-0.11805867536955372,0.49286618919227887
RH_Default_Temp_16,-0.1045225490718142,0.5440712211264194
RH_Default_Temp_17,0.004192134612902474,0.9806410787271048
RH_Default_Temp_18,-0.20816518942887224,0.22310528756779485
RH_Default_PFCv_1,0.17619715997999186,0.30397652053061053
RH_Default_PFCv_2,-0.03924131270922587,0.8202480950798955
RH_Default_PFCv_3,0.16823286943086158,0.3266975383185098
RH_Default_PFCv_4,-0.12244878721881347,0.4768064973991637
RH_Default_PFCv_5,0.08803206853643342,0.6096699495397087
RH_Default_PFCv_6,0.01942436971038686,0.9104717186317882
RH_Default_PFCv_7,0.12200985611456705,0.47839975438356486
RH_Default_PFCv_8,-0.1812614621752628,0.2900637828327149
RH_Default_PFCv_9,-0.025703406840822875,0.8817097568335986
RH_Default_PFCv_10,-0.009433948981895883,0.9564514146914149
RH_Default_PFCdPFCm_1,-0.20909893015621026,0.2209894899265394
RH_Default_PFCdPFCm_2,-0.3097200374830663,0.06602833100016271
RH_Default_PFCdPFCm_3,0.008229179642449064,0.9620085082623206
RH_Default_PFCdPFCm_4,0.1553252874916049,0.36569399020312854
RH_Default_PFCdPFCm_5,-0.2735852323032429,0.10640753934229548
RH_Default_PFCdPFCm_6,0.31124566341321114,0.06463658298495269
RH_Default_PFCdPFCm_7,-0.12394932120259745,0.47138079984459647
RH_Default_PFCdPFCm_8,0.06510568171659621,0.705988860649269
RH_Default_PFCdPFCm_9,-0.18498912884489277,0.2800890091422487
RH_Default_PFCdPFCm_10,-0.1066698680133852,0.5357829459309532
RH_Default_PFCdPFCm_11,-0.104369328037654,0.5446649461354306
RH_Default_PFCdPFCm_12,-0.21005260207498389,0.21884275200992545
RH_Default_PFCdPFCm_13,-0.03724472340288508,0.8292555695823174
RH_Default_PFCdPFCm_14,0.0028666214039118356,0.9867615254775703
RH_Default_PFCdPFCm_15,-0.0577171712557644,0.738107692889671
RH_Default_PFCdPFCm_16,-0.23834795358774813,0.16154712662893503
RH_Default_PFCdPFCm_17,-0.1038733616936304,0.5465889000719157
RH_Default_PFCdPFCm_18,-0.12888389269647085,0.4537698263838663
RH_Default_PFCdPFCm_19,0.030014149838473315,0.862047508238477
RH_Default_PFCdPFCm_20,-0.19460922091823055,0.255386895969125
RH_Default_PFCdPFCm_21,0.2504260776405708,0.14071922222201835
RH_Default_PFCdPFCm_22,-0.10098271608575635,0.5578658226655357
RH_Default_PFCdPFCm_23,0.05274282635755313,0.7599843552358504
RH_Default_PFCdPFCm_24,0.23963431624213408,0.15922878448201208
RH_Default_pCunPCC_1,-0.12554835442262696,0.4656349361289437
RH_Default_pCunPCC_2,-0.13524505701304496,0.4316006207316907
RH_Default_pCunPCC_3,-0.12668905921817403,0.4615588311473463
RH_Default_pCunPCC_4,0.07534862352229227,0.6622865340471664
RH_Default_pCunPCC_5,0.11496373504946579,0.5043520017155732
RH_Default_pCunPCC_6,-0.16095789557838563,0.3483478350186785
RH_Default_pCunPCC_7,-0.22240113189018315,0.19233182094145174
RH_Default_pCunPCC_8,0.09597019939680489,0.5776727592018233
RH_Default_pCunPCC_9,-0.167176783220382,0.3297875003722165
RH_Default_pCunPCC_10,-0.15342844312097437,0.3716493676938042
RH_Default_pCunPCC_11,0.1006933578958093,0.5590005827406319
RH_Default_pCunPCC_12,-0.009328420441527843,0.9569380963767556
RH_Default_pCunPCC_13,-0.17873607344615008,0.29694954207816204
RH_Default_pCunPCC_14,-0.06109835551713706,0.7233512325251796
RH_Default_pCunPCC_15,0.08235835236731694,0.6329895097111244
RH_Default_pCunPCC_16,-0.10357999946969032,0.5477284226719792
RH_Default_pCunPCC_17,0.061903967156676114,0.7198495284049633
RH_Default_pCunPCC_18,0.11077631629882233,0.520103936532083
RH_Cont_pCun_2,-0.036322193970730034,0.8334248227141102
RH_Cont_pCun_4,-0.1063413592688332,0.537046985673369
Left_I_IV,-0.27881610231265347,0.09962050196341597
Right_I_IV,-0.11444490122241203,0.5062905797938235
Left_V,-0.11894507951723264,0.4896014544672518
Right_V,-0.25372024089647927,0.13539740567869393
Left_VI,-0.17690534012568315,0.30200596280470465
Vermis_VI,0.034316795789603005,0.8425032644936148
Right_VI,-0.12014433218762142,0.4852022226120929
Left_CrusI,-0.034491015757596874,0.8417137593120927
Vermis_CrusI,-0.24651965309775353,0.14722734336007687
Right_CrusI,0.0003798493582049965,0.9982457248926548
Left_CrusII,0.13924455310158254,0.41797511516242625
Vermis_CrusII,0.18396667651996035,0.28280252822231766
Right_CrusII,0.014251869618752295,0.9342511456812382
Left_VIIb,0.06161345224579745,0.7211116494342302
Vermis_VIIb,-0.0029773106992051226,0.9862503936485778
Right_VIIb,0.09282703271172595,0.590251919140542
Left_VIIIa,-0.0293582890703,0.865034071004845
Vermis_VIIIa,0.07308652227290045,0.6718499965994909
Right_VIIIa,0.03830383488349351,0.8244747151487817
Left_VIIIb,-0.2680602882416272,0.11395029707013844
Vermis_VIIIb,-0.08200831081773152,0.6344399994983945
Right_VIIIb,-0.11519668084936807,0.5034828376561246
Left_IX,-0.0023657612405625474,0.9890744178474463
Vermis_IX,0.09141254096954074,0.5959518214404744
Right_IX,0.03974546507830327,0.8179771755233456
Left_X,-0.22313751823089675,0.19082554675021396
Vermis_X,0.16755093795246256,0.3286907143996012
Right_X,-0.04386428137985457,0.7994804345352402
Left_Dentate,-0.23052558379906207,0.17617063411479195
Right_Dentate,0.10811425654272369,0.530242250383865
Left_Interposed,-0.16834889743814688,0.3263591552179088
Right_Interposed,0.041816618395460484,0.8086632974903092
Left_Fastigial,0.21702620563553165,0.20357938710116052
Right_Fastigial,0.19657235429609057,0.2505296463322407
HIP-head-m1-rh,-0.19756562166213512,0.24809569705088727
HIP-head-m2-rh,-0.13379755423504433,0.4365918795316107
THA-VAip-rh,-0.14278127183897837,0.40613054283238637
THA-VAia-rh,-0.08773149905130437,0.6108961368811553
HIP-head-l-rh,-0.14749811286212697,0.3906355582942358
HIP-body-rh,-0.17958145849002605,0.29463297770617114
HIP-tail-rh,-0.07229301171387656,0.6752168645200225
THA-VPm-rh,-0.029060033027033635,0.8663928375390116
THA-VPl-rh,-0.11445522273226234,0.506251977902413
THA-VAs-rh,-0.15832777911570364,0.3563844141860918
THA-DAm-rh,-0.11812629905478077,0.4926167309735585
THA-DAl-rh,-0.22490641147079368,0.18724121987564257
PUT-VA-rh,-0.12495264314289269,0.4677711711714896
PUT-DA-rh,-0.15170403914767439,0.37711287642545055
PUT-VP-rh,-0.2066715957706777,0.22651837963191235
PUT-DP-rh,-0.14485589531893006,0.3992726274720446
CAU-VA-rh,-0.13317336982468822,0.4387539426849931
CAU-DA-rh,-0.08445851268629519,0.6243153750664163
CAU-body-rh,-0.015899663074972162,0.9266687162651343
CAU-tail-rh,0.00282809369903863,0.9869394367391395
lAMY-rh,-0.08184556908051979,0.635114820249945
mAMY-rh,-0.1015119604011943,0.5557930880120645
THA-DP-rh,0.010592538462615278,0.9511092324868109
NAc-shell-rh,-0.18266234020186958,0.28628876392102226
NAc-core-rh,-0.12645522363294037,0.4623928463823045
pGP-rh,-0.20568010797529682,0.22880362678087493
aGP-rh,0.09907110127861599,0.5653822397176647
HIP-head-m1-lh,0.109312174535115,0.525668207334497
HIP-head-m2-lh,-0.25648978672067657,0.13103925529149246
THA-VAip-lh,0.06140969140478324,0.7219973069649555
THA-VAia-lh,0.0018956876496987285,0.9912452228609749
HIP-head-l-lh,-0.11622856489881875,0.4996417915240716
HIP-body-lh,-0.1503809283590797,0.38133683367177673
HIP-tail-lh,0.0688584403325874,0.6898607322611405
THA-VPm-lh,0.07399187884814983,0.6680162342541692
THA-VPl-lh,0.10213187384195768,0.5533698319864848
THA-VAs-lh,0.011534910107672942,0.9467655535198164
THA-DAm-lh,-0.0012884981391826538,0.9940493201120117
THA-DAl-lh,0.10863727236083813,0.5282428326955502
PUT-VA-lh,-0.2152185177551622,0.2074628558331241
PUT-DA-lh,-0.17395276545870628,0.3102754480402419
PUT-VP-lh,-0.08572930409737246,0.6190906711134863
PUT-DP-lh,-0.13460770377977624,0.43379443003993967
CAU-VA-lh,0.07005626934644514,0.684740651729236
CAU-DA-lh,-0.04354289091795764,0.8009200112429344
CAU-body-lh,-0.09047257174487924,0.5997527635673074
CAU-tail-lh,-0.11763202330288812,0.4944415631714498
lAMY-lh,-0.049957531332980525,0.7723155980103962
mAMY-lh,0.06416864878353054,0.7100360056990249
THA-DP-lh,0.06783411945845745,0.694249950440544
NAc-shell-lh,-0.1912926350719567,0.26373406656103277
NAc-core-lh,-0.09012288610942641,0.6011694526889426
pGP-lh,-0.217593799698777,0.2023705155252473
aGP-lh,-0.042381098210043225,0.8061292855597996
